Location,Address,Country,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow Depth,Wind Speed,Wind Gust,Cloud Cover,Relative Humidity,Conditions
,30324, USA,7/6/2019,92,71.3,80.7,,97,0,,7.9,,34.9,74.86,Partially cloudy
,30324, USA,7/7/2019,86.6,73.2,79.9,,92.8,0.3,,8.1,,29.2,76.44,"Rain, Partially cloudy"
,30324, USA,7/8/2019,88.7,73.3,80.6,,94.6,0,,11.6,,28.4,75.41,Partially cloudy
,30324, USA,7/9/2019,89.6,74.2,81.9,,98.3,0,,9.1,,33.7,74.82,Partially cloudy
,30324, USA,7/10/2019,90,74.8,81.3,,96.7,0.4,,7.8,,55.2,76.28,"Rain, Partially cloudy"
,30324, USA,7/11/2019,88,74.1,80,,94.7,0.1,,8.2,,53,80.51,"Rain, Partially cloudy"
,30324, USA,7/12/2019,90.3,73.8,80.7,,94.9,0.3,,11.7,32.2,57.8,76.38,"Rain, Partially cloudy"
,30324, USA,7/13/2019,87.3,73.4,78.4,,93.5,0.1,,12.5,,45.4,79.58,"Rain, Partially cloudy"
,30324, USA,7/14/2019,88.3,71,79.5,,91.4,0,,12.5,,20.3,71.72,Clear
,30324, USA,7/15/2019,90.4,70.4,81.6,,93.4,0,,9.1,,16.7,64.29,Clear
,30324, USA,7/16/2019,92.7,72.2,82.7,,94.5,0,,13.3,,7.8,65.01,Clear
,30324, USA,7/17/2019,91.2,73.7,80.1,,96.6,0,,14.3,32.2,16.8,73.11,Clear
,30324, USA,7/18/2019,90.4,73.1,78.9,,96.7,0,,11.5,33.7,16.4,77.62,Clear
,30324, USA,7/19/2019,88.1,74.9,78.5,,94.7,0.2,,22.2,31.1,30.3,83.12,"Rain, Partially cloudy"
,30324, USA,7/20/2019,89.5,72,77.4,,95,0.8,,11,,76.2,83.57,"Rain, Overcast"
,30324, USA,7/21/2019,87.7,71.3,78.3,,90.8,0,,7.4,,52.8,77.24,Partially cloudy
,30324, USA,7/22/2019,89.2,72.2,80.6,,92.5,0,,13.3,,25.7,69.59,Partially cloudy
,30324, USA,7/23/2019,82.5,72.3,76.7,,85.6,0.3,,17.2,,72.7,77.25,"Rain, Partially cloudy"
,30324, USA,7/24/2019,84,65.2,74.7,,83,0,,9.6,,25.6,63.32,Partially cloudy
,30324, USA,7/25/2019,84.4,62.5,74.1,,83.1,0,,5.8,,22,58.12,Clear
,30324, USA,7/26/2019,87,64.7,75.7,,85.6,0,,4.6,,24.4,58.72,Clear
,30324, USA,7/27/2019,88,65.4,77,,87.8,0,,8.1,,15.4,61.19,Clear
,30324, USA,7/28/2019,88.1,66.2,76.9,,88,0,,7,,49.8,65.98,Partially cloudy
,30324, USA,7/29/2019,89.5,70.2,78.2,,89.4,0.2,,12,,30,66.43,"Rain, Partially cloudy"
,30324, USA,7/30/2019,89.1,67.1,76.2,,90.8,0.4,,17.2,32.2,31.8,74.26,"Rain, Partially cloudy"
,30324, USA,7/31/2019,88.6,70.5,78,,91.1,0,,7.8,,51.1,74.43,Partially cloudy
,30324, USA,8/1/2019,91.4,67.7,76.5,,94.2,1.1,,7.8,33.3,34.2,74.8,"Rain, Partially cloudy"
,30324, USA,8/2/2019,86.7,67.7,74.8,,90.1,1.4,,7.1,,53.2,82.01,"Rain, Partially cloudy"
,30324, USA,8/3/2019,88.2,70,77.5,,90.9,0,,5.3,,38.1,75.05,Partially cloudy
,30324, USA,8/4/2019,85.3,71.7,76.9,,88,0.2,,6.8,,56,77.1,"Rain, Partially cloudy"
,30324, USA,8/5/2019,88.4,71.3,78,,91.4,0,,9,,59.8,76.12,Partially cloudy
,30324, USA,8/6/2019,89.9,70.4,78.9,,92,0,,10.4,,33.7,71.87,Partially cloudy
,30324, USA,8/7/2019,91.3,71.7,81.2,,96.2,0,,12.6,,28.8,67.32,Partially cloudy
,30324, USA,8/8/2019,90.2,73,81.7,,94.1,0,,11.7,,14.8,63.54,Clear
,30324, USA,8/9/2019,92.1,72.4,82,,95.6,0,,11.4,,7.4,67.94,Clear
,30324, USA,8/10/2019,91.6,74.2,81.8,,98.4,0,,10.8,,24.1,72.92,Clear
,30324, USA,8/11/2019,92.8,74.3,83.1,,99.4,0,,6.4,,23.2,72.24,Clear
,30324, USA,8/12/2019,92.4,75.7,84.1,,104.5,0,,6.9,,12.8,69.89,Clear
,30324, USA,8/13/2019,97.2,76.5,86.3,,105.2,0,,8.6,,11.7,66.99,Clear
,30324, USA,8/14/2019,91.3,73.7,80,,97.9,0.5,,9.3,39.1,31.2,79.02,"Rain, Partially cloudy"
,30324, USA,8/15/2019,91.4,70.8,80.6,,94.2,0,,11.3,,9.4,68.7,Clear
,30324, USA,8/16/2019,91.3,66.4,79.7,,92.1,0,,9.1,,1.8,59.88,Clear
,30324, USA,8/17/2019,94.3,67.1,80.9,,94.6,0,,8.4,,2.4,61.21,Clear
,30324, USA,8/18/2019,94.3,73.2,82,,97.9,0,,9.5,,24.3,65.22,Clear
,30324, USA,8/19/2019,90.6,71.8,79.8,,95.6,0,,8.5,,11.5,72.91,Clear
,30324, USA,8/20/2019,92,71.2,80.1,,95,0,,8.5,,41.4,68.64,Partially cloudy
,30324, USA,8/21/2019,91.8,71.2,80.9,,95.9,0,,9.8,,20.4,69.06,Clear
,30324, USA,8/22/2019,92.4,73.1,82.7,,95.1,0,,9.8,,19.4,62.89,Clear
,30324, USA,8/23/2019,90.8,74.4,81.4,,94.9,0,,10.6,,39.6,69.22,Partially cloudy
,30324, USA,8/24/2019,91.3,71.7,79,,94.4,0,,10.5,32.2,36,76.37,Partially cloudy
,30324, USA,8/25/2019,75.4,65.2,70.5,,,0.1,,14.3,,100,78.99,"Rain, Overcast"
,30324, USA,8/26/2019,77.5,66.9,70.9,,,0.3,,9.6,,96.1,84.77,"Rain, Overcast"
,30324, USA,8/27/2019,79.2,70.5,74,,,0.2,,7.4,,81.8,90.28,"Rain, Overcast"
,30324, USA,8/28/2019,89.2,69.4,77.5,,91.1,0,,13.2,,44.4,72.28,Partially cloudy
,30324, USA,8/29/2019,87.8,62.7,74.8,,85.1,0,,9.2,,0.2,57.86,Clear
,30324, USA,8/30/2019,88.3,60.6,74.1,,87,0,,6.3,,0.3,62.74,Clear
,30324, USA,8/31/2019,88.8,65,76.7,,89.3,0,,8.4,,23.3,63.71,Clear
,30324, USA,9/1/2019,87.2,69.5,78.1,,89.1,0,,9.7,,32.3,66.7,Partially cloudy
,30324, USA,9/2/2019,91.8,67.3,79.4,,92,0,,9.6,,6.3,61.09,Clear
,30324, USA,9/3/2019,91.8,67.8,79.9,,92,0,,6.4,,17.7,63.16,Clear
,30324, USA,9/4/2019,95.3,69.4,82,,96.8,0,,11.7,29.8,3.8,60.44,Clear
,30324, USA,9/5/2019,92.4,74.4,82.4,,92.6,0,,14.7,,4.9,54.48,Clear
,30324, USA,9/6/2019,92.8,66.7,79.1,,89.1,0,,14.1,,0,52.21,Clear
,30324, USA,9/7/2019,93.5,67.9,81.2,,97,0,,12.5,,10.8,58.67,Clear
,30324, USA,9/8/2019,94,63.4,79.1,,92.2,0,,7.3,,1.7,54,Clear
,30324, USA,9/9/2019,96.4,66.5,81.6,,95.8,0,,5.5,,2.7,54.63,Clear
,30324, USA,9/10/2019,94.3,72.1,79.8,,97.7,0.6,,9.7,45.9,21.7,70.74,"Rain, Clear"
,30324, USA,9/11/2019,92.8,69.5,79.7,,95.4,0,,5.1,,6.9,70.12,Clear
,30324, USA,9/12/2019,95.9,69.3,81.2,,96.2,0,,7.5,,10.3,63.86,Clear
,30324, USA,9/13/2019,94.1,68.6,81,,96.2,0.4,,10.9,33.1,17.4,63.51,"Rain, Clear"
,30324, USA,9/14/2019,84.8,70.6,76.5,,88.4,0.3,,8.1,35.6,56.9,79.1,"Rain, Partially cloudy"
,30324, USA,9/15/2019,90.3,69,78.3,,93.3,0,,7.5,,16.3,71.57,Clear
,30324, USA,9/16/2019,93.9,68.5,80,,94.3,0,,7.9,,7.4,66.79,Clear
,30324, USA,9/17/2019,95.2,67.3,80.6,,97.4,0,,11.1,,20.4,64.13,Clear
,30324, USA,9/18/2019,83.3,70.9,76.7,,86.7,0,,12.4,,33.8,70.25,Partially cloudy
,30324, USA,9/19/2019,79.4,67.5,72.5,,,0,,9.3,,46.6,58.03,Partially cloudy
,30324, USA,9/20/2019,80.4,60.5,70.1,,80.1,0,,8.5,,2.4,57.98,Clear
,30324, USA,9/21/2019,85,58.1,71.5,,83.5,0,,6,,5.4,60.86,Clear
,30324, USA,9/22/2019,86.1,57.6,71.3,,84.1,0,,8.4,,1.5,63.74,Clear
,30324, USA,9/23/2019,88.7,57.6,73.2,,87.4,0,,7.3,,7.3,62.9,Clear
,30324, USA,9/24/2019,90,70.5,78.9,,89.7,0,,8.8,,30.8,60.13,Partially cloudy
,30324, USA,9/25/2019,89.5,60.3,74.6,,88.9,0,,10,,3.9,61.49,Clear
,30324, USA,9/26/2019,92.2,68.3,79.2,,93.5,0,,10.9,35.6,26.4,64.63,Partially cloudy
,30324, USA,9/27/2019,93.1,68.4,80.7,,94.8,0,,5.7,,22.8,62.5,Clear
,30324, USA,9/28/2019,89.6,72,80,,94.9,0,,8.1,,28,70.23,Partially cloudy
,30324, USA,9/29/2019,91.5,70.9,79.8,,93.7,0,,5.4,,13.5,69.69,Clear
,30324, USA,9/30/2019,93.6,68.4,80.5,,95.1,0,,5.5,,5.6,65.24,Clear
,30324, USA,10/1/2019,92.8,71.8,81.3,,95.7,0,,7.5,,16.3,64.84,Clear
,30324, USA,10/2/2019,94,70.2,81.2,,96.8,0,,7.1,,5.5,65.53,Clear
,30324, USA,10/3/2019,96.2,69.7,82.1,,97.9,0,,7.8,,5.8,62.31,Clear
,30324, USA,10/4/2019,95.9,66.4,81.4,,94.9,0,,7.8,,8,56.62,Clear
,30324, USA,10/5/2019,78.5,65.1,73.3,,,0,,13.4,,59.1,70.2,Partially cloudy
,30324, USA,10/6/2019,75.6,60.8,66.9,,,0,,9.8,,78.2,80.11,Overcast
,30324, USA,10/7/2019,79,64.8,71.3,,,0,,6.6,,57.5,75.09,Partially cloudy
,30324, USA,10/8/2019,80.4,63.4,70.5,,81.7,0,,7.2,,58.5,77.57,Partially cloudy
,30324, USA,10/9/2019,73.6,63.6,67.1,,,0,,8.6,,71.7,77.14,Partially cloudy
,30324, USA,10/10/2019,76.2,59.9,65.5,,,0,,8.6,,36.9,78.08,Partially cloudy
,30324, USA,10/11/2019,78.6,55.9,66.3,,,0,,6,,10.3,69.98,Clear
,30324, USA,10/12/2019,78,56.7,67.4,,,0,,10.3,,49.2,69.02,Partially cloudy
,30324, USA,10/13/2019,64.4,58.1,61.5,,,0.3,,9,,90.6,91.1,"Rain, Overcast"
,30324, USA,10/14/2019,75.3,50.3,62.9,,,0,,7.2,,13.6,68.49,Clear
,30324, USA,10/15/2019,70.2,60.8,64.5,,,0.1,,5.4,,94,84.08,"Rain, Overcast"
,30324, USA,10/16/2019,71.5,55.4,63.2,,,0.4,,17.5,29.8,69.1,78.32,"Rain, Partially cloudy"
,30324, USA,10/17/2019,65.4,44.2,53.8,41.3,,0,,12.4,,5.3,57.53,Clear
,30324, USA,10/18/2019,65.4,40.4,53.9,46.2,,0,,7.9,,7.6,64.41,Clear
,30324, USA,10/19/2019,57.8,51.6,54.3,,,1.2,,10.6,,72.1,82.1,"Rain, Partially cloudy"
,30324, USA,10/20/2019,72,55.3,61.8,,,0,,12.1,,56.5,86.65,Partially cloudy
,30324, USA,10/21/2019,74.4,53.4,64.3,,,0,,10.1,,12.6,84.77,Clear
,30324, USA,10/22/2019,70.9,54,64.3,,,0.3,,15.4,,39,64.92,"Rain, Partially cloudy"
,30324, USA,10/23/2019,67.2,42.5,54.6,47.4,,0,,7.7,,2.6,59.38,Clear
,30324, USA,10/24/2019,68.8,42.7,55.9,41.2,,0,,8.2,,4,64.41,Clear
,30324, USA,10/25/2019,68.5,60.1,63.6,,,0,,8.3,,80.6,70.86,Overcast
,30324, USA,10/26/2019,73.3,65.5,68.5,,,0.1,,12.8,,84.3,90.77,"Rain, Overcast"
,30324, USA,10/27/2019,71.7,55.3,63.4,,,0.2,,11.3,29.8,27.1,80.23,"Rain, Partially cloudy"
,30324, USA,10/28/2019,74.5,48.8,58.5,,,0,,5.9,,12.3,85.14,Clear
,30324, USA,10/29/2019,72.4,52.4,62.5,,,0,,5.8,,57.4,84.06,Partially cloudy
,30324, USA,10/30/2019,71.4,64.6,67.7,,,1.3,,8.7,,95.5,98.08,"Rain, Overcast"
,30324, USA,10/31/2019,74.1,38.3,61.2,29.5,,0.5,,18.9,35.5,93.9,88.36,"Rain, Overcast"
,30324, USA,11/1/2019,56.6,33.4,42.6,25.3,,0,,14,,5.9,66.42,Clear
,30324, USA,11/2/2019,58.1,34.2,44.6,42.6,,0,,15.6,,2.1,70.54,Clear
,30324, USA,11/3/2019,60.8,32.6,45.5,32.3,,0,,6.7,,1.6,64.91,Clear
,30324, USA,11/4/2019,60.3,36.2,49.1,44.6,,0,,6.6,,46.3,67.21,Partially cloudy
,30324, USA,11/5/2019,68.9,48.2,57.3,,,0,,10.1,,59,65.1,Partially cloudy
,30324, USA,11/6/2019,70.1,41.7,55.6,44,,0,,6.6,,1.1,69.57,Clear
,30324, USA,11/7/2019,66.6,52.3,59.2,,,0.6,,10.7,29.8,94.1,80.26,"Rain, Overcast"
,30324, USA,11/8/2019,56.2,35.7,47.2,33.2,,0,,15.1,,36,73.45,Partially cloudy
,30324, USA,11/9/2019,53.5,34.1,41.9,30.6,,0,,6.8,,1.2,65.28,Clear
,30324, USA,11/10/2019,63.6,32.6,46.5,,,0,,7.4,,2,75.24,Clear
,30324, USA,11/11/2019,66.2,38.2,51.7,,,0,,10.7,,18.6,74.71,Clear
,30324, USA,11/12/2019,55.3,25.2,39.2,15.1,,0.4,,19.7,34.2,66.2,80.52,"Rain, Partially cloudy"
,30324, USA,11/13/2019,45.4,21.2,32.8,15.2,,0,,9.4,,2.5,56.05,Clear
,30324, USA,11/14/2019,42.5,32.6,38.6,26.4,,0.1,,7.8,,81.9,61.94,"Rain, Overcast"
,30324, USA,11/15/2019,47.6,41.4,44.8,37.6,,0.5,,11.2,,98.7,93.45,"Rain, Overcast"
,30324, USA,11/16/2019,63.6,39.6,49.1,35.2,,0,,10.2,,64,65.31,Partially cloudy
,30324, USA,11/17/2019,63.7,40.5,52.4,40.9,,0,,4.3,,78.1,69.15,Overcast
,30324, USA,11/18/2019,61.4,46.1,53.4,43.8,,0,,8.5,,41.7,67.29,Partially cloudy
,30324, USA,11/19/2019,61,43.7,50.2,39.4,,0,,10.3,,33.6,62.43,Partially cloudy
,30324, USA,11/20/2019,62.9,42.7,50.1,39.6,,0,,9.7,,4.5,62.3,Clear
,30324, USA,11/21/2019,64.8,39,51.6,,,0,,8.8,,4.6,66.6,Clear
,30324, USA,11/22/2019,64.7,43.9,55.9,,,0,,9.8,,57,78.67,Partially cloudy
,30324, USA,11/23/2019,64.5,46.8,58.6,40.2,,0.9,,18.7,35.1,85.4,88.9,"Rain, Overcast"
,30324, USA,11/24/2019,52.2,38.6,45.6,35,,0,,15.6,,29.5,69.94,Partially cloudy
,30324, USA,11/25/2019,61.6,32.4,44.9,30.4,,0,,6.4,,3.1,73.81,Clear
,30324, USA,11/26/2019,64.4,33.4,49.7,,,0,,10.1,,4.3,73.37,Clear
,30324, USA,11/27/2019,73.5,52.1,62.3,,,0.2,,13.7,,43.8,61.61,"Rain, Partially cloudy"
,30324, USA,11/28/2019,60.3,42.7,50.7,37.1,,0,,13.5,,1.6,45.9,Clear
,30324, USA,11/29/2019,65.5,47,55.1,47,,0,,6.8,,76.8,51.19,Overcast
,30324, USA,11/30/2019,73.2,47.4,60.1,,,0,,11,,66.1,63.39,Partially cloudy
,30324, USA,12/1/2019,65.3,48.1,60.3,42.3,,0.1,,20.6,36.7,42.9,52.12,"Rain, Partially cloudy"
,30324, USA,12/2/2019,47.3,37.3,41,28.8,,0,,17.7,35.2,96,55.77,Overcast
,30324, USA,12/3/2019,45.1,34.5,38.6,25,,0,,15,,44.8,65.08,Partially cloudy
,30324, USA,12/4/2019,58.1,33.6,45,28.1,,0,,13.6,,2.9,58.28,Clear
,30324, USA,12/5/2019,63.2,36.7,48.9,33.9,,0,,8.5,,4.8,49.83,Clear
,30324, USA,12/6/2019,57.8,42,49.4,,,0,,8.7,,78.8,61.22,Overcast
,30324, USA,12/7/2019,60.8,41.8,52.5,,,0,,6,,87,65.02,Overcast
,30324, USA,12/8/2019,54.7,44.7,50.1,40.1,,0,,11.5,,84.1,59.77,Overcast
,30324, USA,12/9/2019,52.8,45.1,49.3,42.9,,0,,8.3,,98.7,70.74,Overcast
,30324, USA,12/10/2019,66,39.4,53.4,32.6,,0.3,,16.5,34.4,65.8,86.08,"Rain, Partially cloudy"
,30324, USA,12/11/2019,51.9,33.9,39.7,26.7,,0,,14.4,,23.9,62.93,Clear
,30324, USA,12/12/2019,50.6,29.5,40.2,26.8,,0.1,,12.4,,17.3,60.89,"Rain, Clear"
,30324, USA,12/13/2019,43.3,35.7,39.5,28.3,,1.5,,10.1,,80.1,94.96,"Rain, Overcast"
,30324, USA,12/14/2019,51.9,39.9,45.5,37.3,,0.1,,14.2,,59.7,82.17,"Rain, Partially cloudy"
,30324, USA,12/15/2019,58.2,37.1,47.9,36.3,,0,,9.7,,33.9,82.58,Partially cloudy
,30324, USA,12/16/2019,69.3,53.2,59.8,,,0,,10.4,,82.4,76.18,Overcast
,30324, USA,12/17/2019,62.5,38.4,51.8,29.8,,0.5,,20.8,34.4,94.1,86.56,"Rain, Overcast"
,30324, USA,12/18/2019,47.1,30.2,37.3,21,,0,,17.4,,1.8,56.61,Clear
,30324, USA,12/19/2019,51.5,27.4,37.7,23.2,,0,,7.8,,0,58.96,Clear
,30324, USA,12/20/2019,54.4,26.9,40.6,43.2,,0,,5.1,,8.1,56.33,Clear
,30324, USA,12/21/2019,46.3,42.3,44.5,38.5,,0.1,,7.5,,84.4,61.47,"Rain, Overcast"
,30324, USA,12/22/2019,46.3,40.1,42.3,33,,1.2,,14.3,32.2,99.1,83.32,"Rain, Overcast"
,30324, USA,12/23/2019,56.3,46.3,51.6,40.7,,0.6,,14.5,29.8,100,93.19,"Rain, Overcast"
,30324, USA,12/24/2019,69.6,46,57.4,,,0,,9.1,,30.5,81.5,Partially cloudy
,30324, USA,12/25/2019,63.5,38.9,49.6,45.5,,0,,7.5,,0.9,73.29,Clear
,30324, USA,12/26/2019,64.3,34.9,48.5,,,0,,4.5,,8.1,76.58,Clear
,30324, USA,12/27/2019,63.5,47.9,56.3,47.3,,0,,5.1,,88.6,71.65,Overcast
,30324, USA,12/28/2019,67.1,50.6,58.9,,,0,,8.9,,80.6,87.22,Overcast
,30324, USA,12/29/2019,68.6,61.3,65.4,,,0.1,,13.5,,97.4,92.91,"Rain, Overcast"
,30324, USA,12/30/2019,68.3,46.3,55.7,41.5,,0.1,,18.3,40.3,25.2,62.31,"Rain, Partially cloudy"
,30324, USA,12/31/2019,52.5,38.8,45.1,32.5,,0,,16.5,29.8,1.1,56.78,Clear
,30331, USA,1/1/2019,65.2,56.4,61.6,,,0.2,,5.3,,71.6,92.18,"Rain, Partially cloudy"
,30331, USA,1/2/2019,57.1,49.1,52.3,46.4,,0.4,,7.3,,73.4,94.07,"Rain, Partially cloudy"
,30331, USA,1/3/2019,54.7,50.8,52.6,,,0.3,,11.1,,99.6,97.28,"Rain, Overcast"
,30331, USA,1/4/2019,64.8,45.7,54.8,40.7,,1.2,,15.4,32.8,85.9,87.59,"Rain, Overcast"
,30331, USA,1/5/2019,58.1,43.9,49.2,36.9,,0,,17,33.3,38.4,65.23,Partially cloudy
,30331, USA,1/6/2019,68.3,40.5,52.7,40.8,,0,,6.9,,7,64.59,Clear
,30331, USA,1/7/2019,68.8,40.2,52.9,43.3,,0,,9.7,,21.9,70.02,Clear
,30331, USA,1/8/2019,64.8,48.9,56.3,,,0,,10.5,,57.7,79.06,Partially cloudy
,30331, USA,1/9/2019,56.6,39.8,47,31.4,,0,,19.7,34.4,2.1,40.97,Clear
,30331, USA,1/10/2019,44.8,29.2,36.4,19.9,,0,,15.5,34.4,12.8,50.47,Clear
,30331, USA,1/11/2019,53.2,27.8,40.7,23.4,,0,,7.9,,14.5,50.06,Clear
,30331, USA,1/12/2019,43.7,37.9,41.5,29.9,,0.3,,13.7,,93.1,60.26,"Rain, Overcast"
,30331, USA,1/13/2019,46.4,35.6,40.5,28.3,,0.2,,10.8,,99.8,92.94,"Rain, Overcast"
,30331, USA,1/14/2019,45.1,39.8,43.3,32.5,,0,,12.5,,99.7,80.84,Overcast
,30331, USA,1/15/2019,44.2,33.1,37.9,26.9,,0,,11.3,,60,73.63,Partially cloudy
,30331, USA,1/16/2019,52.8,29.9,38.5,23.2,,0,,8.8,,26.4,76.63,Partially cloudy
,30331, USA,1/17/2019,46.8,31.8,40.2,31.3,,0.1,,5.6,,63.4,91.66,"Rain, Partially cloudy"
,30331, USA,1/18/2019,56.9,46.2,49.9,44.7,,0,,4.8,,81.3,92.9,Overcast
,30331, USA,1/19/2019,62.8,47.5,55.7,47,,0.9,,16.9,,89.3,95.51,"Rain, Overcast"
,30331, USA,1/20/2019,52.9,29.1,35.8,19.3,,0,,21.2,37.8,63.1,68.52,Partially cloudy
,30331, USA,1/21/2019,43,21.1,30.6,11.1,,0,,14.4,,10.1,47.34,Clear
,30331, USA,1/22/2019,44.7,30.5,38,22.3,,0,,12.4,,63.3,37.39,Partially cloudy
,30331, USA,1/23/2019,67.7,42.7,53.4,36.1,,1.5,,17.5,35.6,97.5,71.77,"Rain, Overcast"
,30331, USA,1/24/2019,54.7,34.2,42.5,27.8,,0.3,,16.9,40.3,63.9,80.5,"Rain, Partially cloudy"
,30331, USA,1/25/2019,46.9,30.5,37.3,24.9,,0,,14.1,,13.5,59.92,Clear
,30331, USA,1/26/2019,51.7,26.4,37,25.3,,0,,10.9,,6.7,64.42,Clear
,30331, USA,1/27/2019,50.9,30.3,39.4,,,0,,2.6,,27.3,77,Partially cloudy
,30331, USA,1/28/2019,57.6,29.7,43.7,43.6,,0,,12.9,,43.7,69.9,Partially cloudy
,30331, USA,1/29/2019,51,28.2,40.6,19.7,,0.1,,16.4,29.8,65.5,65.46,"Rain, Partially cloudy"
,30331, USA,1/30/2019,42.9,22.3,31.9,17.1,,0,,15.7,30.1,17.1,49.53,Clear
,30331, USA,1/31/2019,51.2,25.8,37.2,44.5,,0,,7.5,,20,54.62,Clear
,30331, USA,2/1/2019,61.3,29.7,43.4,45.9,,0,,8.1,,16.5,58.54,Clear
,30331, USA,2/2/2019,64.9,33.6,50.3,32.3,,0,,8,,50.6,68.11,Partially cloudy
,30331, USA,2/3/2019,63.2,46.1,55.3,,,0,,7.6,,74.1,74.75,Partially cloudy
,30331, USA,2/4/2019,65.6,39.5,52.2,44.4,,0,,6.2,,55.9,84.87,Partially cloudy
,30331, USA,2/5/2019,72.5,53.8,61.9,,,0,,5.5,,77.2,84.82,Overcast
,30331, USA,2/6/2019,70.8,56.3,63.3,,,0.1,,8.9,,80.2,91.87,"Rain, Overcast"
,30331, USA,2/7/2019,79.8,62.7,69.9,,,0,,15.7,31.1,48.9,73.48,Partially cloudy
,30331, USA,2/8/2019,68.5,42.3,53.1,36.5,,0,,17.6,32.2,55.2,57.37,Partially cloudy
,30331, USA,2/9/2019,54.8,37.3,44.7,31.1,,0,,13.9,31.1,65.9,42.2,Partially cloudy
,30331, USA,2/10/2019,45.6,37.9,40.7,30.6,,0.1,,15.1,,82.1,65.72,"Rain, Overcast"
,30331, USA,2/11/2019,55.7,37.7,45.8,33.1,,0.1,,6,,96,96.66,"Rain, Overcast"
,30331, USA,2/12/2019,69.4,49.1,57.9,42.9,,0.9,,17.5,32.2,81.4,91.97,"Rain, Overcast"
,30331, USA,2/13/2019,55.1,37,45,31.8,,0,,14.7,33.3,13.3,50.74,Clear
,30331, USA,2/14/2019,64.8,32.4,48.3,,,0,,12.1,,31.2,53.81,Partially cloudy
,30331, USA,2/15/2019,59.9,48.6,55.2,47.9,,0.2,,8.2,,82.1,81.7,"Rain, Overcast"
,30331, USA,2/16/2019,61,48,55.6,46.8,,0.1,,11.1,,82.4,88.16,"Rain, Overcast"
,30331, USA,2/17/2019,50.8,46.4,48.7,43.3,,0.1,,9.1,,85.5,95.38,"Rain, Overcast"
,30331, USA,2/18/2019,58,46.2,49.7,41.4,,0.1,,13.9,,62.4,69.43,"Rain, Partially cloudy"
,30331, USA,2/19/2019,47.6,38,42.3,28.9,,1.5,,20.8,33.3,99.2,80.97,"Rain, Overcast"
,30331, USA,2/20/2019,44.7,38.9,42.3,32.1,,0.6,,13.4,34.4,99.7,96.39,"Rain, Overcast"
,30331, USA,2/21/2019,61.3,43,51.3,38.2,,0.7,,8.2,,93.8,96.8,"Rain, Overcast"
,30331, USA,2/22/2019,60.5,51.7,54.1,,,0,,14.4,,95.4,96.96,Overcast
,30331, USA,2/23/2019,51.4,47.8,49.6,43.6,,0,,12.9,,98,97.52,Overcast
,30331, USA,2/24/2019,62.8,47.3,55.5,43.1,,0.3,,25,35.6,40.6,62.23,"Rain, Partially cloudy"
,30331, USA,2/25/2019,61.4,38.5,49.6,32.8,,0,,12.3,,16,35.28,Clear
,30331, USA,2/26/2019,65.5,41.7,54.5,41.7,,0,,7.6,,70,59.3,Partially cloudy
,30331, USA,2/27/2019,66.6,54.8,59.3,,,0,,4.9,,78.9,83.34,Overcast
,30331, USA,2/28/2019,64,54.1,58.4,,,0.4,,8.2,,80.1,94.62,"Rain, Overcast"
,30331, USA,3/1/2019,68.8,60.1,62.9,,,0,,12.7,,95.6,87.15,Overcast
,30331, USA,3/2/2019,65.7,51.2,58.3,,,0,,8.5,,84.3,77.47,Overcast
,30331, USA,3/3/2019,60.5,44.1,55.2,38.9,,1.1,,14.6,,94.2,86.77,"Rain, Overcast"
,30331, USA,3/4/2019,42.9,34.2,38.1,24.8,,0,,17.4,34.4,83,69.06,Overcast
,30331, USA,3/5/2019,44.2,26.1,34.5,13.9,,0,,17.7,33.3,16.5,44.2,Clear
,30331, USA,3/6/2019,45.1,26.2,35.3,17.8,,0,,14.3,,3.5,39.4,Clear
,30331, USA,3/7/2019,59,29.5,44.5,33.3,,0,,7,,42.6,39.02,Partially cloudy
,30331, USA,3/8/2019,68.2,49.2,57.2,,,0,,9.4,,96.2,45.78,Overcast
,30331, USA,3/9/2019,73.5,49.2,59.2,45.9,,0,,15,,74.8,73.06,Partially cloudy
,30331, USA,3/10/2019,69.1,56,63.1,,,0,,8.9,,83.1,72.4,Overcast
,30331, USA,3/11/2019,65.3,51.4,56.7,,,0,,8.5,,65.2,75.2,Partially cloudy
,30331, USA,3/12/2019,72.9,43.8,57.7,,,0,,6.4,,21.5,61.83,Clear
,30331, USA,3/13/2019,69.4,52.7,60.8,,,0,,15,,23.9,50.77,Clear
,30331, USA,3/14/2019,74.5,58.4,65.7,,,0,,16.2,31.1,83,73.25,Overcast
,30331, USA,3/15/2019,70.9,53.2,62,,,0.7,,13.3,,76.6,78.35,"Rain, Overcast"
,30331, USA,3/16/2019,52.3,42.3,47.4,36.6,,0,,17,,18.9,47.69,Clear
,30331, USA,3/17/2019,63.8,40,50.6,39.1,,0,,11.3,,22.8,39.99,Clear
,30331, USA,3/18/2019,59.8,41.2,49.2,39,,0,,15.5,31.1,16.2,41.79,Clear
,30331, USA,3/19/2019,58.6,34.2,47,33.2,,0,,16.4,31.1,19,40.49,Clear
,30331, USA,3/20/2019,61.8,33.6,48,29.2,,0,,10,,1.7,50.91,Clear
